step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
56000	-725.220880142343617	-731.160077361428876	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.735843154823389	-1	1	1	2	3	3	2	4	3	4	3	4	3	4	5	4	5	4	6	5	6	6	6	6	6	7	5	7	7	7	7	6	8	5	7	8	8	8	7	8	8	8	9	9	10	9	9	8	9	11	10	13	10	10	11	11	9	10	11	11	11	11	11	11	11	12	12	13	11	12	12	12	14	13	13	12	14	12	13	13	13	13	15	15	13	15	17	17	17	18	17	16	18	18	19	19	18	19	19	19	21	20	21	21	21	21	21	20	23	21	23	22	25	23	22	25	0	1	1	3	1	2	3	4	3	13	2	3	4	13	4	7	3	13	27	12	12	4	14	14	7	18	11	20	15	15	15	27	22	18	20	22	23	24	3	27	31	31	29	30	57	32	40	23	39	37	38	51	25	41	42	42	31	47	36	41	42	42	31	40	48	49	48	55	58	59	42	63	62	63	65	48	69	31	63	60	60	62	72	79	78	79	82	72	74	83	85	85	92	86	87	89	92	97	93	86	102	95	91	91	99	95	100	98	96	91	100	95	107	100	110	114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	1	1	2	2	1	1	1	1	1	1	2	4	2	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	2	2	2	2	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	2	2	1	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	2	2	2	2	2	2	1	1
56500	-737.337075722832878	-743.276272941918137	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.706523020441435	-1	0	0	1	0	3	1	4	3	4	1	3	2	4	5	4	5	4	6	4	6	5	6	7	6	6	6	7	8	7	6	7	7	7	7	7	7	9	7	8	7	8	9	8	9	10	8	9	8	10	10	12	10	9	12	10	11	10	11	11	11	12	10	10	11	12	10	13	12	12	13	11	12	13	14	12	14	14	13	14	13	14	14	15	15	17	17	16	16	17	16	17	18	18	20	20	18	19	19	19	20	19	20	21	20	21	20	21	24	22	22	23	25	23	21	25	0	1	1	3	1	2	3	12	3	13	2	3	4	13	4	12	8	13	11	12	8	10	14	14	16	18	11	20	15	15	15	27	9	18	20	15	23	24	8	32	31	31	29	30	31	27	19	37	8	37	24	24	25	41	42	42	45	47	36	41	42	42	45	47	48	49	48	62	58	36	61	45	61	63	50	67	69	61	72	60	60	73	72	79	71	79	82	83	74	83	85	85	92	86	102	89	91	97	93	94	102	87	97	98	99	95	100	98	96	115	100	106	114	100	103	114	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	2	3	2	1	2	2	2	3	1	1	1	2	1	1	2	2	1	3	1	1	2	2	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	3	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	2	1	1
57000	-739.588170739036741	-745.527367958121999	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.738999809660492	-1	1	1	2	2	4	3	3	4	5	3	4	4	3	3	5	5	5	5	6	7	7	5	5	5	7	7	7	7	5	6	7	8	8	7	8	8	7	7	9	9	8	9	7	8	9	9	7	10	11	9	12	10	11	11	9	12	11	11	10	11	11	7	10	10	12	12	11	13	10	13	11	13	12	12	13	13	13	12	13	13	14	14	15	16	16	15	16	16	18	18	16	16	18	19	18	18	18	18	19	21	17	20	21	21	21	21	21	23	22	22	22	25	23	22	25	0	1	1	3	1	2	3	3	3	4	2	8	4	4	4	12	8	13	11	12	16	10	14	14	7	18	19	20	15	15	15	11	9	26	20	22	48	24	16	32	31	31	29	30	15	32	32	23	21	37	38	38	39	41	45	42	63	47	36	41	42	42	31	32	48	49	48	42	58	36	42	63	61	45	65	67	58	45	72	60	41	61	72	79	61	57	61	83	74	88	73	78	73	86	102	74	73	78	93	94	95	87	91	98	99	95	100	98	96	91	100	106	107	107	85	114	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	2	2	1	1	1	4	1	1	1	2	2	1	2	1	1	2	2	1	1	3	2	2	2	1	1	1	3	1	1	2	1	2	1	3	2	2	1	3	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	3	2	2	1	2	1	3	1
57500	-722.550852599719065	-728.490049818804323	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.747560147492658	-1	0	0	1	2	2	2	3	3	3	2	5	2	4	5	3	5	4	5	6	7	6	7	7	5	5	4	7	7	7	7	6	7	7	8	8	8	8	7	7	8	8	9	8	10	10	8	9	10	11	10	12	10	11	11	10	12	10	12	10	12	11	11	11	10	13	11	13	12	13	13	12	13	13	12	13	13	14	14	12	13	14	15	16	15	17	16	16	15	15	19	16	18	19	17	20	18	18	18	19	20	20	21	20	20	22	21	20	23	21	22	23	25	23	23	25	0	1	1	3	1	2	3	3	3	13	2	8	4	13	10	7	7	13	11	8	7	10	10	14	16	18	11	20	15	15	15	27	12	26	20	22	23	24	16	27	31	31	29	30	31	47	19	23	35	37	38	38	25	41	42	42	31	47	36	41	42	42	45	40	48	49	48	61	46	59	62	45	61	63	48	67	69	62	72	60	41	55	72	79	61	79	61	83	74	72	98	85	85	86	71	89	73	85	85	86	95	82	98	98	99	87	100	97	96	104	100	102	107	107	110	114	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	3	2	2	1	2	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	1	2	3	2	1	2	1	2	4	1	1	1	2	1	1	1	1	2	2	2	1	1	1
58000	-763.295400751766806	-769.234597970852064	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.682885589658319	-1	0	1	2	2	3	3	4	3	3	4	5	4	4	5	4	7	5	6	6	6	6	6	6	5	6	6	7	8	8	6	7	8	8	7	8	7	8	7	8	8	9	9	9	8	9	8	8	10	11	9	11	10	10	11	10	12	11	11	11	11	10	10	11	10	13	12	13	13	13	13	12	14	13	13	13	14	13	13	14	12	14	14	14	14	16	17	15	16	16	18	16	17	17	18	20	19	17	18	19	21	17	20	20	20	20	20	18	22	21	21	22	22	22	22	24	0	1	1	3	1	2	3	3	3	4	2	8	10	10	4	7	8	10	11	12	8	10	14	14	16	18	11	20	15	15	15	27	8	26	12	22	14	24	25	27	31	31	29	30	31	32	27	23	20	23	24	24	39	41	62	42	45	47	36	42	62	31	45	40	37	49	37	55	47	59	61	63	71	63	65	50	58	61	72	60	41	61	63	79	42	79	61	72	74	88	98	85	85	86	87	89	98	85	85	86	95	42	91	98	93	87	100	98	96	98	100	102	107	107	104	107	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	3	2	1	1	2	1	1	2	1	3	1	1	1	1	1	1	2	3	2	2	2	2	1	1	2	1	2	1	1	2	2	2	1	1	2	1	3	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	2	1	1	3	1	2	2	1	2	4	1	2	3	1	1	1	1	2	2	2	1	1	1	3
58500	-711.337148938501400	-717.276346157586659	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.752841529790958	-2	1	0	3	4	3	1	4	3	2	3	5	5	3	5	3	6	5	6	6	7	7	6	7	5	7	6	7	7	7	7	7	9	7	8	7	6	9	7	8	9	8	9	9	9	8	9	8	10	12	10	12	11	10	10	10	11	11	11	11	11	11	11	11	9	13	10	12	13	13	12	12	13	13	13	13	13	14	13	14	13	14	15	15	15	15	16	17	15	17	19	17	16	17	20	20	18	17	18	19	21	19	19	22	21	19	21	20	24	21	21	22	25	23	22	25	0	1	1	10	1	2	3	3	3	3	2	3	10	10	4	7	8	5	11	5	17	13	14	13	16	18	11	20	15	15	15	27	21	18	28	13	4	24	25	27	31	31	29	30	31	32	32	37	20	48	24	24	25	41	42	42	45	47	36	41	42	42	45	47	48	35	48	55	47	59	61	63	61	63	65	50	58	61	72	60	60	61	72	79	73	79	78	83	74	83	98	85	85	86	102	74	98	85	93	94	95	82	98	103	99	87	100	98	96	98	100	95	114	107	103	107	1	1	1	1	3	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	2	1	1	2	2	1	2	2	2	2	1	1	2	1	3
59000	-692.647088265925845	-698.586285485011103	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.798220064294581	-1	1	1	2	3	3	2	3	4	4	3	3	3	4	4	5	6	5	5	5	5	6	7	6	6	6	6	7	6	7	5	6	9	7	7	8	8	8	8	9	8	8	6	8	9	9	8	9	10	11	10	12	9	10	11	10	11	10	11	11	10	11	10	10	10	13	11	13	13	12	12	13	13	13	13	14	13	14	14	14	13	14	14	15	16	16	16	16	16	18	19	17	19	18	19	19	18	18	18	20	21	19	19	19	19	20	22	19	23	21	22	22	25	24	22	25	0	1	1	3	2	2	3	3	3	13	2	3	4	13	4	7	8	10	11	12	12	13	14	14	16	18	11	20	15	15	15	11	21	26	20	22	23	24	25	27	31	31	15	30	31	32	32	23	33	37	38	51	39	41	45	42	45	19	36	41	42	56	45	47	48	49	48	55	47	36	61	63	61	63	65	67	58	61	72	81	60	71	72	79	78	79	78	83	74	83	97	85	85	86	87	74	85	85	85	94	95	87	97	98	99	95	100	98	96	104	100	106	107	107	110	107	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2
59500	-719.260215374591894	-725.199412593677152	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.752137902658586	-1	1	1	2	2	4	3	4	3	4	3	3	3	4	5	4	6	5	7	4	6	6	6	7	6	7	6	6	7	8	7	7	8	7	7	8	8	9	8	8	8	8	10	9	9	10	8	9	8	10	10	12	10	11	10	10	11	10	10	12	11	12	11	10	11	11	11	12	11	13	13	11	13	13	12	13	13	13	13	13	14	14	14	15	15	15	16	15	15	18	16	16	17	18	19	20	18	19	18	19	20	19	18	21	19	21	21	21	24	22	22	22	24	22	23	24	0	1	1	3	1	2	3	12	3	13	2	3	4	13	4	5	8	10	11	12	12	10	10	14	16	18	11	20	15	15	15	27	21	18	20	22	23	24	25	27	31	31	29	30	31	32	32	23	21	37	24	51	39	41	42	42	31	32	36	41	42	42	31	47	50	49	50	55	47	59	62	31	61	45	50	67	58	62	72	41	60	78	72	79	73	72	82	72	74	88	85	85	85	86	82	89	91	103	85	94	95	87	91	98	99	101	100	98	96	85	100	101	107	107	104	114	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	1	2	1	2	2	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	1	3	2	1	2	2	1	2	1	2	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	2	1	1	1
60000	-717.957877806502893	-723.897075025588151	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.716193211597520	-1	0	0	2	3	3	3	5	3	4	2	4	3	4	4	5	7	6	5	5	7	5	7	6	6	7	7	6	6	7	7	6	8	7	7	8	8	7	8	8	8	9	9	9	9	9	8	9	10	12	9	11	11	9	11	10	11	9	10	11	10	12	11	10	11	13	11	13	11	12	12	13	12	13	13	13	13	13	14	13	14	15	14	16	16	16	16	17	17	17	17	17	17	17	18	20	19	19	19	20	21	19	18	20	20	21	22	20	22	21	23	22	26	23	22	24	0	1	1	3	1	2	3	12	3	13	2	3	4	13	4	7	8	13	11	7	10	13	14	14	16	18	11	20	15	15	15	11	12	18	20	22	23	24	25	27	31	31	29	30	31	27	19	37	8	37	38	38	25	41	42	42	45	32	36	41	42	42	45	47	48	49	48	55	47	59	61	63	61	63	65	67	69	61	72	60	80	62	72	72	73	79	73	83	74	83	85	85	85	86	71	89	91	103	93	94	95	78	91	98	99	85	100	103	96	104	100	106	107	107	110	114	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	3	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	4	1	1	1	2	1	1	1	1	2	1	2	1	1	1
60500	-740.835720044778782	-746.774917263864040	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.726500342734459	-1	1	1	3	2	3	2	3	3	2	3	5	4	4	5	6	6	6	6	6	6	6	7	5	6	6	5	7	7	6	6	7	7	8	8	7	9	8	7	9	8	8	9	8	9	10	7	8	10	11	10	13	9	10	10	10	10	11	11	11	12	11	11	10	10	11	11	12	12	13	12	12	13	14	13	13	14	14	13	13	13	13	14	15	15	16	15	15	16	18	19	17	18	17	19	18	19	17	19	20	22	19	20	22	20	20	22	20	21	22	22	21	25	24	22	25	0	1	1	10	1	2	3	10	3	3	2	8	10	10	4	12	3	10	27	12	3	13	14	14	7	13	11	12	15	15	15	27	3	26	20	22	23	24	16	27	31	31	15	30	31	32	27	14	21	23	24	24	21	41	42	42	45	47	36	41	42	42	45	47	48	49	65	55	58	59	42	63	62	45	65	67	58	42	72	60	60	62	72	79	78	79	71	83	74	83	98	85	78	86	87	89	98	85	93	94	106	78	98	98	99	87	100	98	96	91	100	102	107	107	103	114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	2	2	1	2	1	2	3	3	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	3	1	2	1	2	2	1	2	1	2	1
61000	-694.605841358021507	-700.545038577106766	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.759540451482833	-1	0	1	2	0	3	2	3	3	3	3	4	4	4	5	5	5	5	7	3	6	6	7	7	5	6	5	5	7	7	7	7	8	6	7	7	8	9	7	9	9	8	9	8	9	9	8	9	10	11	9	12	9	10	11	9	11	10	11	11	11	10	10	10	10	13	11	13	13	13	13	12	13	14	12	14	14	13	13	14	13	15	13	15	15	14	17	16	16	17	19	16	17	18	18	20	19	17	17	20	21	20	20	22	20	21	22	20	22	21	21	22	25	23	22	25	0	1	1	3	1	2	3	3	3	4	2	8	4	10	4	7	8	13	27	3	8	10	14	14	7	18	11	20	15	15	15	27	8	18	20	22	23	24	25	27	31	31	29	30	31	32	32	37	33	37	24	38	39	41	62	42	31	47	36	41	42	42	31	47	48	49	48	55	58	59	61	45	61	57	65	67	69	61	72	60	60	78	63	79	73	79	78	83	74	83	98	85	82	86	82	74	98	82	85	94	95	95	98	85	99	87	100	98	96	103	100	95	107	107	110	114	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	2	1	1	1	2	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	3	1	1	1	1	1	1	2	3	1	3	1	1	1	1	1	2	3	1	1	1
61500	-690.804025370920499	-696.743222590005757	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.803566810339881	-2	0	1	2	2	4	0	4	3	3	4	3	5	4	6	5	5	6	6	4	5	6	6	7	6	4	6	5	7	7	7	7	8	7	7	8	9	9	8	8	9	9	10	9	9	9	9	8	10	11	10	12	10	10	11	10	11	11	11	11	10	11	10	10	10	12	11	12	10	13	12	12	13	12	12	13	13	13	13	13	13	14	14	16	15	17	16	16	16	16	19	16	19	19	19	19	19	17	17	20	21	19	20	21	21	21	22	21	23	22	22	23	26	23	23	24	0	1	7	3	1	2	1	12	3	4	2	3	10	10	4	5	8	26	11	12	12	13	14	14	5	10	11	5	15	15	15	27	21	26	28	22	48	24	25	27	31	31	29	30	31	32	32	23	35	37	38	24	39	41	42	42	45	47	36	41	42	42	45	47	48	49	65	55	47	59	61	63	61	63	48	65	69	61	72	60	60	71	72	79	73	79	78	83	74	83	98	85	99	86	78	89	98	85	85	94	95	87	85	91	99	102	100	91	96	91	100	102	107	107	91	114	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	3	1	2	2	1	2	2	2	1	2	2	1	1	1
62000	-704.964390059394873	-710.903587278480131	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.749639236235096	-3	-1	1	2	2	2	-1	3	3	3	2	4	4	4	5	5	6	5	5	5	6	7	6	7	6	7	7	6	8	7	6	6	8	7	7	8	8	9	7	8	9	8	9	9	9	8	8	8	10	11	8	12	10	11	12	11	10	9	11	11	11	10	10	10	10	12	11	12	12	12	11	12	13	13	13	13	14	14	13	13	14	14	14	15	15	16	17	16	17	16	18	17	16	18	20	19	19	17	18	20	21	18	20	21	21	21	21	19	23	21	23	22	24	23	23	25	0	1	7	3	1	2	1	3	3	4	2	8	10	10	4	7	8	10	11	12	12	10	14	14	16	18	19	20	15	15	15	11	12	18	20	22	23	24	25	32	31	31	15	30	31	32	27	23	33	37	24	51	39	41	42	42	31	32	36	41	42	42	45	32	48	33	48	62	47	59	42	57	55	63	65	67	69	42	72	60	60	73	72	79	73	79	82	83	74	83	98	85	78	86	102	89	91	85	85	94	95	78	98	103	99	95	100	98	96	98	100	106	107	107	103	114	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	2	1	2	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	3	2	2	2	2	2	2	2	1	2	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	1	2	1	1	1
62500	-690.208406215904688	-696.147603434989946	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.685364232879634	-1	0	1	2	1	2	0	3	2	3	2	5	4	4	5	4	5	5	6	4	5	6	7	7	5	7	7	6	7	6	6	6	8	8	5	7	9	7	7	9	8	8	9	8	10	9	8	8	10	11	9	11	9	10	11	10	10	9	9	10	11	12	11	10	11	12	11	12	12	11	10	12	14	14	14	13	14	14	13	13	14	14	14	15	15	17	17	16	16	16	18	16	17	19	19	18	19	16	18	20	21	20	20	19	20	20	21	20	22	20	22	22	25	23	22	25	0	1	7	3	1	2	1	3	3	4	2	8	10	10	4	7	8	10	11	8	8	10	14	14	16	18	32	20	15	15	15	11	3	18	20	22	23	15	25	27	31	31	29	30	31	32	32	23	20	37	38	51	16	41	42	42	31	32	36	41	42	42	45	47	48	49	48	55	47	59	42	45	71	57	65	67	47	71	72	60	60	71	72	79	61	79	78	83	57	83	98	85	73	86	87	89	91	73	73	94	87	87	98	98	99	95	100	91	96	104	100	106	107	107	110	114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	2	2	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	2	1	1	3	1	2	1	2	2	1	1	2	2	1	1	2	1	2	1	2	1	1	1	2	2	1	1	3	2	1	1	1	2	1	1	2	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1
63000	-715.940184006492245	-721.879381225577504	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.792913919624926	-1	0	1	2	4	3	0	3	4	3	2	4	5	4	4	4	6	4	6	5	6	7	6	6	6	7	6	6	7	7	7	7	8	6	7	8	9	9	5	8	9	8	8	8	9	8	8	9	10	12	10	12	10	11	10	10	8	10	10	11	10	11	10	10	10	12	11	12	12	12	12	11	14	13	12	12	14	14	13	12	12	14	14	15	15	15	16	16	15	18	17	17	19	17	19	18	19	17	19	20	22	18	20	21	21	21	22	19	23	21	23	22	24	24	22	25	0	1	7	3	1	2	1	3	3	4	2	3	10	10	4	7	8	10	11	12	12	13	14	14	16	18	11	20	15	15	15	11	12	18	20	22	23	24	5	27	31	31	29	30	31	32	19	23	33	65	38	38	25	41	42	42	31	47	36	41	42	42	31	27	48	49	65	55	58	59	61	63	71	63	48	67	47	61	72	41	41	71	72	79	71	79	82	83	74	83	73	85	85	86	87	74	98	85	85	94	95	82	85	108	99	95	100	91	96	85	100	95	107	107	104	114	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	2	2	1	3	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	2	2	3	1	1	2	1	1	3	2	2	1	1	1	1	1
